2025-06-21 06:10:12,555 - result - CRITICAL - LLM: gpt-4.1-nano
2025-06-21 06:10:12,555 - result - CRITICAL - Mode: Solo
2025-06-21 06:10:12,555 - result - CRITICAL - Datapoints: 500

2025-06-21 06:10:12,556 - result - CRITICAL - ESSAY SET 1:

2025-06-21 06:15:42,989 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
481   "The Empire State building is one of the talle...      2       2     0
806   "The builders of the Empire State Building fac...      4       5     1
300   "The builders of the Empire State building fac...      4       4     0
0     "Him from the start, there would have been man...      3       3     0
293   "In the excerpt, The Mooring Mast by Marcia Am...      3       5     2
939   "The builders of the Empire State building fac...      4       4     0
499   "Builders of the Empire State Building faced m...      3       4     1
1021  "The obstacles the buildes of the empire state...      1       3     2
57    "Based on the excerpt from the Mooring Mast by...      4       4     0
887   "There were many issues that made it impossibl...      3       4     1
794   "The builders of the Empire State Building fac...      3       4     1
552   "The obstacles the builders of the Empire Stat...      3       3     0
364   "The builders of the Empire State Building fac...      4       4     0
630   "The mooring mast seems like a great idea. A l...      3       4     1
22    "The builders of the Empire State Building fac...      2       4     2
183   "If the Empire State Building were to dock dir...      3       4     1
970   the builder of the empire State Building faced...      0       3     3
1042  "The builders of the Empire State Building fac...      4       4     0
188   "The builders faced many obstacles in attempti...      3       5     2
891   "The greatest obstacles the builder of the Emp...      3       5     2
761   "While the construction of the Empire State Bu...      4       4     0
55    "Based on the excerpt there are a few key obst...      2       5     3
685   "While they were attempting to allow the dirig...      3       5     2
983   "In the excerpt from ""The Mooring Mast"" by M...      2       4     2
3     "The builders of the Empire State Building a g...      3       2    -1
580   "Marcia @CAPS1's article ""The Mooring Mast"" ...      3       4     1
456   "One obstacle that the builders faced when att...      4       5     1
645   "In the excerpt ""The Mooring Mast"" by author...      3       3     0
62    "The obstacles the @CAPS1 of the Empire State ...      2       4     2
140   "The builders of the Empire State Building fac...      3       5     2
43    When building a structer as big as the Empire ...      1       4     3
313   "New York is said to be, ""the city that never...      3       2    -1
1005  "In the excerpt @ORGANIZATION2, written by @OR...      2       3     1
197   "In the excerpt from ""The Mooring Mast"", by ...      3       5     2
647   "The @ORGANIZATION1 spire was originally built...      3       4     1
27    "In Marcia Amidon Lüsted excerpt The Mooring M...      3       3     0
438   "There were many obstacles in attempting to al...      4       5     1
476   "Problems the builders of the Empire State Bui...      3       3     0
832   "Even though allowing dirigibles to dock at th...      3       4     1
597   "There were many obstacles the builders of the...      1       5     4
132   "When building a great task, many obstacles ne...      3       5     2
967   "There were a few obstacals to making this ide...      2       0    -2
41    "When the Empire State Building was conceived,...      2       4     2
266   "The builders of the Empire State Building fac...      3       4     1
519   "The builders of the Empire State building fac...      3       3     0
700   "Architects constructing the Empire State Buil...      3       5     2
315   "The builders of the Empire state building fac...      3       3     0
727   "In the excerpt, The Mooring mast by Marcia Am...      3       5     2
30    "Allowing dirigibles to dock at the Empire Sta...      3       3     0
309   "The obstacles The @CAPS1 of the Empire State ...      3       3     0
477   During the construction of the Empire State Bu...      1       2     1
666   "The builders of the empire state Building fac...      3       4     1
24    "Obstacles that the builders of the Empire Sta...      1       2     1
851   "The builders faced many problems in their att...      3       4     1
667   "The builders of the Empire States Building en...      2       4     2
291   "@CAPS2 on the excerpt, there were many obstac...      3       5     2
35    "The obstacles that builders faced in making t...      3       4     1
888   The builders of the Empire State Building face...      3       4     1
668   "In the article ""The Mooring Mast"" by Marcia...      4       4     0
439   "The builders of the empire state building att...      1       2     1
960   "While dirigibles were being invented in the e...      1       0    -1
680   "The builders of the Empire State Building fac...      2       4     2
933   "The idea of the dirigibles docking on the moo...      4       4     0
699   "While attempting to allow dirigibles to dock ...      3       5     2
447   "Based on the excerpt the builders faced many ...      3       3     0
413   "In this @CAPS1 ""The Mooring Mast"" by @ORGAN...      3       3     0
849   "The builders of the Empire State Building fac...      4       5     1
102   "Builders faced many obstacles in attempting t...      3       4     1
565   "Based on the excerpt, ""The Mooring Mast,"" v...      4       4     0
790   The obstacles the builders faced were very dan...      3       5     2
993   "In this fascinating story ""The Mooring Mast"...      3       2    -1
545   "The builders of the Empire State Building fac...      3       5     2
21    "In this excerpt, the builders faced many obst...      3       5     2
155   "The builders of the Empire State Building fac...      2       5     3
198   "The builders faced many challenging obstacles...      1       3     2
