2025-06-20 04:51:43,042 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-20 04:51:43,042 - result - CRITICAL - Mode: Solo
2025-06-20 04:51:43,042 - result - CRITICAL - Datapoints: 500

2025-06-20 04:51:43,043 - result - CRITICAL - ESSAY SET 1:

2025-06-20 04:57:56,476 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
182  DUE you think that being part of sameting funi...     15       8    -7
100  " When I had turned fifteen I was so anxious t...     36      76    40
156  " What makes you laugh? Laughter is a really g...     37      76    39
20   One day me and my friend taylor got the idea o...     24      36    12
77   " For a year and two months I'd devoted my lif...     40      76    36
270  " My sister @PERSON3 and my niece @PERSON2 had...     32      60    28
221  " The wind rose and fell, whipping against the...     46     100    54
321  " A while back, I had a friend named @PERSON4....     31      76    45
303  " In this essay I will be telling you about wh...     33      52    19
196  "Laughter can sometimes be something that ever...     29      76    47
134  " Laughter, one of the wonderful things that w...     35      76    41
309  " Just @CAPS1 walking through @ORGANIZATION2 i...     40      88    48
210  " The members of my immediate family are known...     41      88    47
320  "Laughter is the best medicine Many people say...     40      44     4
224  " Close people to you enjoy the moment you hav...     40      76    36
397  " When I was adopted, I didn't know what to ex...     41      96    55
337  "Laughter is the @CAPS1 @CAPS2't @CAPS6 frustr...     43      52     9
155  "                               The @CAPS1 @CA...     33      76    43
35   " Laughter is key. You never really think abou...     40      76    36
328  " People can share many things. DNA, clothes, ...     36      88    52
378  "                             laughter      wh...     30      31     1
426  " The sound of laughter could be one that brea...     46     100    54
169  " Having laughter in your life is a big part i...     37      60    23
306  " I have had many great times with my grandpa....     40      76    36
37   " Everyone laughs differently , some people la...     40      88    48
277  " Laughter is important in any relationship be...     40      64    24
296  "                        `   THE @CAPS1 @CAPS2...     30      36     6
201  " I moved to the @LOCATION4from @LOCATION5 wit...     44      88    44
374  "  It all started at the play ground @CAPS9 me...     32      52    20
278  " A couple years ago when I was in middle scho...     32      36     4
86   "A @CAPS1 Laughter    @CAPS2 you hear a child ...     41      60    19
23   "DAIRY @CAPS1 boyfriend and I spend a lot of t...     32      52    20
275  " The surrounding area is dimly lit, accompani...     41      88    47
152  " One time when i was spending the night at @O...     33      36     3
404  " I believe laughter is an important part of a...     33      76    43
310  " ""Many other people believe that laughter is...     30      60    30
53   " the @CAPS1 @CAPS2 trip             I just wo...     30      20   -10
154  " The laughter in me.  To me all you need to d...     40      60    20
291  one time when i was skateboarding with my frie...     20      20     0
253  " It was the @DATE1 and my friend @PERSON1 was...     38      76    38
392  " @CAPS10 you laughed today? Many believe that...     40      76    36
173  " Laughter, everyone from babies to old people...     34      88    54
215  "                                             ...     40      54    14
360  " Building the @CAPS1 with Laughter @CAPS2 a v...     37      88    51
244  " My friend @ORGANIZATION2 received a random p...     30      52    22
396  " Laughter is the expression of being happy, b...     36      60    24
200  " Laughter is such a great joy in my life. If ...     31      76    45
243  "Laughter is the shortest distance between two...     40      88    48
124  "  When we all get together on my dad side, we...     39      60    21
185  "I was raised with two brother that mean the w...     20      36    16
121  "             The @CAPS1 of Laughter Laughter ...     40      76    36
409  "  Laughter in life is a good thing to have I ...     32      36     4
432  " Laughter is an important part of my family. ...     44      76    32
420  " Laughter in my life is one of the most impor...     45      88    43
106  " In the ninth grade I was required to give a ...     40      88    48
119  " A time laughter has been in one of my relati...     36      52    16
11   " Have you ever wondered how you and your best...     40      88    48
261  " Laughter is an interesting emotion. It's one...     45      88    43
352  " Laughter is huge part of life. Or so that is...     35      76    41
354  " My best friend @PERSON2 turned thirteen on a...     39      88    49
174  " Laughter  @CAPS1 brings enthusiasm and joyfu...     34      52    18
223  " Laughter between two people is one of the wa...     36      76    40
238  " This is the second time I have been to @ORGA...     38      76    38
183  " Each person filed in, one after the other, m...     45      88    43
267  "  Laughter to me is the best medicine there i...     40      76    36
326  " ""Laughter is the shortest distance between ...     42      76    34
142  " Have you ever experienced a time with your f...     36      52    16
147  " ""@CAPS1 figure something out to do! I am re...     42      52    10
286  " In most stories mothers and daughters are ei...     35      88    53
388  "Laughter is an amazing feeling. @CAPS1 feel g...     41      52    11
385  "Laughters importance in human life   In life ...     32      62    30
319  " A few years ago, when I was @NUM1, I decided...     44      76    32
304  " Bell rings.  Shuffle, shuffle. @CAPS1. Snap....     60      96    36
76   " My high school @CAPS1 basketball team isn't ...     40      76    36
332  "The @CAPS1 is @CAPS2 @CAPS3 great grandmother...     40      76    36
345  " Many people think that @ORGANIZATION1 is jus...     42      60    18
133  "  It is true that laughter is important in an...     42      76    34
104  " People say ""laughter can cure anything"", @...     37      60    23
213  "  Can you imagine life without laughter? Life...     34      52    18
227  Have you ever laughed so hard that you peed?Th...     35      52    17
163  " ""@CAPS1 ma, do you know where my purse is."...     43      76    33
376  " Laughter is said that it is the medicine for...     41      88    47
3    " Laughter is a big part in my relationship. I...     30      60    30
122  " I am going to tell you a story about when I ...     32      52    20
9    " Laughter is a big part of my life and I beli...     37      76    39
38   "                                Outdoor @CAPS...     28      28     0
370  "                                        Laugh...     40      96    56
282  "Some say that laugh is the common language be...     33      44    11
208  " Somewhere along the road a guy once said ""a...     37      76    39
98   "Laughing @CAPS1 you remember when you would l...     40      88    48
127  "                                             ...     30      36     6
195  " In my opinion, I think that laughter is a ve...     41      64    23
140  " We all understand the benefits of laughter. ...     40      88    48
188  " Laughter is a part of life. It can help brin...     36      88    52
324  "                 Laughter at its @CAPS1  Laug...     40      88    48
141  "      It was midsummer, and i could feel the ...     32      76    44
