2025-06-21 05:41:41,601 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 05:41:41,601 - result - CRITICAL - Mode: Solo
2025-06-21 05:41:41,601 - result - CRITICAL - Datapoints: 500

2025-06-21 05:41:41,645 - result - CRITICAL - ESSAY SET 1:

2025-06-21 05:41:42,539 - result - CRITICAL - 
                                                  essay  score  y_pred  diff
269  "@CAPS4- @CAPS1 Laughter @CAPS2 a @CAPS3 I can...     35      26    -9
257  " I don't think people today laugh enough. Lau...     40      38    -2
148  " These days you don't really need a reason to...     38      38     0
262  " Green is not my favorite colorLaughter is an...     41      38    -3
6    "                                   @ORGANIZAT...     40      28   -12
219  " Laughter leads to happiness. Happiness is a ...     33      38     5
255  "Its said that laughing is a good part of life...     20       2   -18
216  "  Laughter is a important part of my life.The...     40      38    -2
314  " Have you ever had a fear of falling off of a...     35      38     3
73   "   The day was not a fun one. We all just hea...     31      30    -1
199  " One day i was with my friend @PERSON1. We ha...     33      30    -3
181  " During the @CAPS1 break my family went to @L...     40      26   -14
96   "@PERSON1 In a mother and daughter relationshi...     40      38    -2
89   " Laughter is a part of my life. When I laugh,...     38      38     0
290  " Laugher Laughter is to express delight, fun,...     31      26    -5
403  "One day my friend and I were waking up late i...     32      30    -2
368  "  Every @DATE1 my family, friends, and I pack...     40      38    -2
117  " Many people say that the people who laugh mo...     34      38     4
205  "Laughter, @CAPS1 and @CAPS2 on an @CAPS3 @DAT...     48      44    -4
311  "We're happy together @PERSON1 told me @CAPS2 ...     37      38     1
39   "                          Laughing is the key...     36      38     2
245  "@ORGANIZATION1 you think of a relationship, w...     34      10   -24
272  " You know when you're talking to a friend and...     35      38     3
307  "Once upon a time, on a late rainy night my fr...     28      26    -2
88   " Have you ever laughed so hard that you could...     35      26    -9
58   " We all understand the benefits of laughter. ...     35      30    -5
302  " Laughter is a mystery. Happens @CAPS2 ever i...     32      26    -6
203  "                                 @CAPS2 @CAPS...     40      30   -10
327  "                     LaughterLaughter can cha...     31      30    -1
251  " A @CAPS1 time ago when I was about @NUM1 yea...     31      18   -13
79   " My Laughter Story @CAPS1 you know that laugh...     31      30    -1
231  " Have you ever laughed so hard that you start...     36      26   -10
5    "A true story about how two close friends beca...     33      18   -15
317  "                                        The @...     36      38     2
179  " Some people say that laughter is good for th...     41      44     3
25   "Laughter is good for every one.@CAPS1 helps t...     20       8   -12
49   " The @CAPS1 @CAPS2 @CAPS3 extreme temperature...     40      38    -2
372  " Laughter is a Element of @CAPS1  Laughter is...     37      38     1
7    " Laughter, the sense of pure happiness. You a...     50      44    -6
300  "   On @DATE1, I had a mission trip meeting in...     35      22   -13
232  " For me there are so many parts in my life th...     40      44     4
190  " My cousin @PERSON1 and I are constantly sick...     40      18   -22
407  "@NUM1)I heard one true story about one normal...     25      18    -7
12   " Laughing makes you live longer. That's what ...     31      38     7
47   "One day i was going to my friend @ORGANIZATIO...     40      26   -14
390  " One day my brother and I were at the mall lo...     35      30    -5
32   " Being with family and friends during a memor...     43      48     5
408  " I always wished that I could go back in time...     42      38    -4
123  " Laugh @CAPS1 @CAPS2                         ...     36      38     2
373  " It has been said that ""Laughter is the spar...     45      44    -1
237  "I tend to always get myself into awkward situ...     36      22   -14
81   " A great day for an adventure @CAPS5 my siste...     28      18   -10
52   " In the @DATE1, a primary group of friends wo...     32      26    -6
160  " Laughter is something everyone needs in thei...     30      38     8
325  " Laughter is an amazing thing. Laughter is bi...     42      44     2
56   " Laughter. Something everyone does. Its natur...     40      38    -2
240  " I have heard people say that a smile makes a...     40      44     4
363  " It was the first day of sophomore year. I ha...     31      38     7
333  "                            Whats Laughter!Ho...     27      18    -9
371  " High school years are tough for many teenage...     37      38     1
46   " It's the first day of high school and your g...     36      26   -10
294  "Friends are'nt always what we want them to be...     36      38     2
78   "                  Laughter I have many friend...     40      38    -2
427  "Laughter I've always been one who laughs a lo...     45      44    -1
252  "@CAPS1 @CAPS2   @CAPS3 in to the school's off...     39      38    -1
202  " My @CAPS1, my friend, and myself were drivin...     45      40    -5
356  "                               Sound @CAPS1  ...     40      22   -18
248  " Isnt it funny how just a laugh can change a ...     36      30    -6
335  "Benefits of laughter Laughter has always been...     37      38     1
136  " The new trimester had started and leadership...     44      44     0
375  "  One stormy winter night my girlfriend and I...     30      26    -4
87   " Everyone in life has siblings that they grew...     43      38    -5
175  " @CAPS11 was @DATE1, hot and dry hadn't seen ...     40      15   -25
355  "                                   Laughter. ...     35      18   -17
90   " Laughter is important in many ways. It can h...     40      38    -2
220  " When I think of laughter, I think back to th...     50      44    -6
230  " laughter is the best medicine,well that is w...     27      14   -13
415  " To me laughter shows the importance of life....     36      38     2
318  "Laughter is such a marvelous element to have ...     32      30    -2
377  " Bright blue waves of morning light streamed ...     44      48     4
55   "All Of us now how to laugh and all of us prob...     32      26    -6
217  " Have you ever been laughing at something tha...     40      44     4
417  " Laughter, one of the most joyous things ther...     46      38    -8
29   "   Humor is a huge part of who i am,and i lov...     34      26    -8
283  "One thing that people in the world love to do...     40      27   -13
419  " My dad and i went out to teach me how to dri...     35      38     3
416  "                       Laughter   @CAPS1 is l...     37      44     7
212  " After a long day at the @ORGANIZATION1 mom s...     36      38     2
331  " My newest botfriend and i have been dateing ...     25      18    -7
295  "  It was a normal bright and warm @DATE1 day,...     45      38    -7
28   "Angelina @CAPS1 @CAPS2 a year ago, some time ...     40      44     4
259  " embarrassing laughterHave you ever thought s...     32      26    -6
359  " Day after day, people laugh. For many differ...     38      26   -12
145  "When i meet new people its like alright cause...     31      18   -13
